Commit,ID,CWE,CVSS2,Local,Date,Link
1642b00d67b96de87cad44223efb9ab5b4fb7be5,CVE-2015-6420,CWE-502,AV:N/AC:L/Au:N/C:P/I:P/A:P,repos/apache/commons-collections,11/8/2015 22:19,https://github.com/apache/commons-collections/commit/1642b00d67b96de87cad44223efb9ab5b4fb7be5
168c036e4a915886238482ff467cedb9dda585ce,CVE-2018-14627,CWE-319,AV:N/AC:M/Au:N/C:P/I:N/A:N,repos/wildfly/wildfly,1/12/2017 22:35,https://github.com/wildfly/wildfly/commit/168c036e4a915886238482ff467cedb9dda585ce
16a09922ff1be3145e9ae293a06a7094ca261cfc,CVE-2020-24589,CWE-776,AV:N/AC:L/Au:N/C:P/I:N/A:P,repos/wso2/carbon-governance,1/21/2014 15:10,https://github.com/wso2/carbon-governance/commit/16a09922ff1be3145e9ae293a06a7094ca261cfc
16edf9a703c2825257801619658e1ee632e4bd9f,CVE-2016-2173,CWE-20,AV:N/AC:L/Au:N/C:P/I:P/A:P,repos/spring-projects/spring-amqp,11/11/2010 10:27,https://github.com/spring-projects/spring-amqp/commit/16edf9a703c2825257801619658e1ee632e4bd9f
16fab7af819e425eef98d2c5929fccad714f8b48,CVE-2019-3772,CWE-611,AV:N/AC:L/Au:N/C:P/I:P/A:P,repos/spring-projects/spring-integration,6/11/2010 20:30,https://github.com/spring-projects/spring-integration/commit/16fab7af819e425eef98d2c5929fccad714f8b48
1706ce15fd131a2b2ba5036a66fdeeebcc322e95,CVE-2018-1000873,CWE-20,AV:N/AC:M/Au:N/C:N/I:N/A:P,repos/FasterXML/jackson-modules-java8,11/2/2016 20:34,https://github.com/FasterXML/jackson-modules-java8/commit/1706ce15fd131a2b2ba5036a66fdeeebcc322e95
1707bf3d898a8ada3b213acb0e3b38f16eaae73d,CVE-2020-10683,CWE-611,AV:N/AC:L/Au:N/C:P/I:P/A:P,repos/dom4j/dom4j,4/11/2020 19:27,https://github.com/dom4j/dom4j/commit/1707bf3d898a8ada3b213acb0e3b38f16eaae73d
1710243f26cea49e45ed292e063fe8884e98f338,CVE-2009-3555,CWE-310,AV:N/AC:M/Au:N/C:N/I:P/A:P,repos/apache/tomcat,11/10/2009 1:02,https://github.com/apache/tomcat/commit/1710243f26cea49e45ed292e063fe8884e98f338
17174bb2df62bb5206f5567f8dfeb96a460d9ac6,CVE-2015-5171,CWE-613,AV:N/AC:L/Au:N/C:P/I:P/A:P,repos/cloudfoundry/uaa,9/12/2012 17:21,https://github.com/cloudfoundry/uaa/commit/17174bb2df62bb5206f5567f8dfeb96a460d9ac6
174dcb2975e6763ff07280a53dd90c279b0161eb,CVE-2018-10936,CWE-297,AV:N/AC:M/Au:N/C:P/I:P/A:P,repos/pgjdbc/pgjdbc,6/25/2005 0:53,https://github.com/pgjdbc/pgjdbc/commit/174dcb2975e6763ff07280a53dd90c279b0161eb
175080a2f4965f3e0d9ca49a138304fd679ed432,CVE-2017-8045,CWE-502,AV:N/AC:L/Au:N/C:P/I:P/A:P,repos/spring-projects/spring-amqp,3/22/2011 18:29,https://github.com/spring-projects/spring-amqp/commit/175080a2f4965f3e0d9ca49a138304fd679ed432
176f6fc0b83eefc4e196370e9d12775c99b711ea,CVE-2019-11777,CWE-20,AV:N/AC:L/Au:N/C:P/I:N/A:N,repos/eclipse/paho.mqtt.java,3/27/2017 10:58,https://github.com/eclipse/paho.mqtt.java/commit/176f6fc0b83eefc4e196370e9d12775c99b711ea
17d836a6b8d45c89afebf991107ad7a5209b1c2a,CVE-2019-3772,CWE-611,AV:N/AC:L/Au:N/C:P/I:P/A:P,repos/spring-projects/spring-integration,6/15/2010 23:57,https://github.com/spring-projects/spring-integration/commit/17d836a6b8d45c89afebf991107ad7a5209b1c2a
17d8394ab6475d1eabba546e17ba01e6a780b2b5,CVE-2019-14837,CWE-798,AV:N/AC:L/Au:N/C:P/I:P/A:N,repos/keycloak/keycloak,12/2/2016 18:13,https://github.com/keycloak/keycloak/commit/17d8394ab6475d1eabba546e17ba01e6a780b2b5
18b0e95659c057b126653bad2f018a8ce5385255,CVE-2014-3488,CWE-119,AV:N/AC:L/Au:N/C:N/I:N/A:P,repos/netty/netty,4/20/2014 16:17,https://github.com/netty/netty/commit/18b0e95659c057b126653bad2f018a8ce5385255
18b2660873ed8f028ee72981c882ed676aa08030,CVE-2016-2402,CWE-295,AV:N/AC:M/Au:N/C:N/I:P/A:N,repos/square/okhttp,1/31/2016 14:10,https://github.com/square/okhttp/commit/18b2660873ed8f028ee72981c882ed676aa08030
18b96fc2fae0b1d551a5048c5dc0ada586b65e50,CVE-2018-20094,CWE-22,AV:N/AC:L/Au:N/C:P/I:N/A:N,repos/xuxueli/xxl-conf,11/27/2018 19:16,https://github.com/xuxueli/xxl-conf/commit/18b96fc2fae0b1d551a5048c5dc0ada586b65e50
18bcc78c92f03faa40692da4c3cdf836fdd96526,CVE-2013-4330,CWE-94,AV:N/AC:M/Au:N/C:P/I:P/A:P,repos/apache/camel,9/12/2013 9:39,https://github.com/apache/camel/commit/18bcc78c92f03faa40692da4c3cdf836fdd96526
18c8e5224f4db7d9a10e0c886bc47f094dbef402,CVE-2019-10326,CWE-352,AV:N/AC:M/Au:N/C:N/I:P/A:N,repos/jenkinsci/warnings-ng-plugin,2/4/2019 20:51,https://github.com/jenkinsci/warnings-ng-plugin/commit/18c8e5224f4db7d9a10e0c886bc47f094dbef402
192451c5459f4d7e7d4951571a489be2b1e948c1,CVE-2017-5647,CWE-200,AV:N/AC:L/Au:N/C:P/I:N/A:N,repos/apache/tomcat,5/22/2015 9:25,https://github.com/apache/tomcat/commit/192451c5459f4d7e7d4951571a489be2b1e948c1
194590531e50039c23459956a162c4c5257640a4,CVE-2017-15695,CWE-863,AV:N/AC:L/Au:S/C:P/I:P/A:P,repos/apache/geode,4/28/2015 14:37,https://github.com/apache/geode/commit/194590531e50039c23459956a162c4c5257640a4
1952937655c28bf5e523b8ea806dba504e76d65f,CVE-2014-2064,CWE-200,AV:N/AC:L/Au:N/C:P/I:N/A:N,repos/jenkinsci/jenkins,3/10/2010 22:44,https://github.com/jenkinsci/jenkins/commit/1952937655c28bf5e523b8ea806dba504e76d65f
196ef4a35410ec0d2849b849152b63933fdf61b9,CVE-2020-5229,CWE-327,AV:N/AC:L/Au:N/C:N/I:P/A:N,repos/opencast/opencast,9/26/2011 11:53,https://github.com/opencast/opencast/commit/196ef4a35410ec0d2849b849152b63933fdf61b9
1997bd34de835ea6638032ca14ee071deaf4b4a8,CVE-2017-1000084,CWE-276,AV:N/AC:L/Au:S/C:N/I:P/A:N,repos/jenkinsci/parameterized-trigger-plugin,9/9/2015 11:06,https://github.com/jenkinsci/parameterized-trigger-plugin/commit/1997bd34de835ea6638032ca14ee071deaf4b4a8
19b997ccb45c86d22e8ed98e4f7ca9209e65b0b1,CVE-2014-0227,CWE-19,AV:N/AC:L/Au:N/C:N/I:P/A:P,repos/apache/tomcat,10/1/2010 10:21,https://github.com/apache/tomcat/commit/19b997ccb45c86d22e8ed98e4f7ca9209e65b0b1
19d9e93e0d9102aa8b138b8eca88050dc81667ef,CVE-2018-17184,CWE-79,AV:N/AC:M/Au:S/C:N/I:P/A:N,repos/apache/syncope,9/10/2018 15:12,https://github.com/apache/syncope/commit/19d9e93e0d9102aa8b138b8eca88050dc81667ef
19f6449ff49396a3cf108c826b4282bac9ab2843,CVE-2019-10244,CWE-611,AV:N/AC:L/Au:N/C:P/I:N/A:N,repos/eclipse/kura,1/7/2019 17:53,https://github.com/eclipse/kura/commit/19f6449ff49396a3cf108c826b4282bac9ab2843
1a5c690ecf9c1f90634b758fdae02766507d3d5b,CVE-2014-0050,CWE-264,AV:N/AC:L/Au:N/C:P/I:P/A:P,repos/apache/commons-fileupload,12/4/2005 6:33,https://github.com/apache/commons-fileupload/commit/1a5c690ecf9c1f90634b758fdae02766507d3d5b
1a612bc5a44f31eb53bf8a2a729ece56a1860e91,CVE-2019-10329,CWE-255,AV:N/AC:L/Au:S/C:P/I:N/A:N,repos/jenkinsci/influxdb-plugin,7/13/2016 13:00,https://github.com/jenkinsci/influxdb-plugin/commit/1a612bc5a44f31eb53bf8a2a729ece56a1860e91
1adb788ad14f23e5cb63de31f3c9f26ff569dc34,CVE-2017-4974,CWE-89,AV:N/AC:L/Au:S/C:P/I:N/A:N,repos/cloudfoundry/uaa,6/20/2014 10:59,https://github.com/cloudfoundry/uaa/commit/1adb788ad14f23e5cb63de31f3c9f26ff569dc34
1ae64bfbd3d973e5819258abb9cd4010eb715a8d,CVE-2018-1271,CWE-22,AV:N/AC:M/Au:N/C:P/I:N/A:N,repos/spring-projects/spring-framework,9/5/2016 21:59,https://github.com/spring-projects/spring-framework/commit/1ae64bfbd3d973e5819258abb9cd4010eb715a8d
1af65a6357c5593f55fcfae1d622dace10f248d6,CVE-2017-5651,CWE-200,AV:N/AC:L/Au:N/C:P/I:N/A:N,repos/apache/tomcat,1/23/2015 19:03,https://github.com/apache/tomcat/commit/1af65a6357c5593f55fcfae1d622dace10f248d6
1b26c3f520b49ff84c4b1448b33051ece15c37ca,CVE-2014-3558,CWE-264,AV:N/AC:L/Au:N/C:N/I:P/A:N,repos/hibernate/hibernate-validator,3/27/2009 17:12,https://github.com/hibernate/hibernate-validator/commit/1b26c3f520b49ff84c4b1448b33051ece15c37ca
1b360b8889f0ed51165a8d1ac55dd8e0aa2dfd4a,CVE-2018-1000130,CWE-74,AV:N/AC:M/Au:N/C:P/I:P/A:P,repos/rhuss/jolokia,2/7/2018 9:53,https://github.com/rhuss/jolokia/commit/1b360b8889f0ed51165a8d1ac55dd8e0aa2dfd4a
1b97f8c3b030cbf2366cdf3f51fe2f9d3256d249,CVE-2011-0534,CWE-399,AV:N/AC:L/Au:N/C:N/I:N/A:P,repos/apache/tomcat,6/22/2006 0:48,https://github.com/apache/tomcat/commit/1b97f8c3b030cbf2366cdf3f51fe2f9d3256d249
1be112237c4e4804a3db600ece397d6318e5a618,CVE-2018-11777,CWE-862,AV:N/AC:L/Au:S/C:P/I:P/A:N,repos/apache/hive,1/30/2015 0:35,https://github.com/apache/hive/commit/1be112237c4e4804a3db600ece397d6318e5a618
1be97cb13aef121b799b1be4d9793c0e8b925a12,CVE-2016-6812,CWE-79,AV:N/AC:M/Au:N/C:N/I:P/A:N,repos/apache/cxf,10/18/2016 13:07,https://github.com/apache/cxf/commit/1be97cb13aef121b799b1be4d9793c0e8b925a12
1c34391f154610723d437ec37ad055ecf415a856,CVE-2013-4590,CWE-200,AV:N/AC:M/Au:N/C:P/I:N/A:N,repos/apache/tomcat,11/21/2013 12:59,https://github.com/apache/tomcat/commit/1c34391f154610723d437ec37ad055ecf415a856
1c6734098ca068b66bbd1abab30353d7a4f1c5e4,CVE-2017-1000391,CWE-22,AV:N/AC:L/Au:N/C:N/I:P/A:P,repos/jenkinsci/jenkins,4/14/2014 14:53,https://github.com/jenkinsci/jenkins/commit/1c6734098ca068b66bbd1abab30353d7a4f1c5e4
1c98632d624417aac8bffb2c62049b63d53d4498,CVE-2017-1000085,CWE-352,AV:N/AC:M/Au:N/C:P/I:N/A:N,repos/jenkinsci/subversion-plugin,10/14/2014 9:41,https://github.com/jenkinsci/subversion-plugin/commit/1c98632d624417aac8bffb2c62049b63d53d4498
1c9dcb152130b0b8de59f9df4256fa349c695f25,CVE-2017-1000498,CWE-611,AV:N/AC:M/Au:N/C:P/I:P/A:P,repos/BigBadaboom/androidsvg,1/31/2018 21:06,https://github.com/BigBadaboom/androidsvg/commit/1c9dcb152130b0b8de59f9df4256fa349c695f25
1cc8b2be127b8f219c1296f9d48b0f7489111d1d,CVE-2014-0121,CWE-287,AV:N/AC:L/Au:N/C:P/I:P/A:P,repos/hawtio/hawtio,7/25/2013 11:23,https://github.com/hawtio/hawtio/commit/1cc8b2be127b8f219c1296f9d48b0f7489111d1d
1cdadcc5598c0c110a4a7848cdfff76dcb540ab6,CVE-2015-7326,CWE-611,AV:N/AC:L/Au:N/C:P/I:P/A:P,repos/miltonio/milton2,3/2/2015 17:48,https://github.com/miltonio/milton2/commit/1cdadcc5598c0c110a4a7848cdfff76dcb540ab6
1cf7d8f7b8afb3e66a800b2056fb089cfb3da4c4,CVE-2016-3674,CWE-200,AV:N/AC:L/Au:N/C:P/I:N/A:N,repos/x-stream/xstream,7/20/2013 15:15,https://github.com/x-stream/xstream/commit/1cf7d8f7b8afb3e66a800b2056fb089cfb3da4c4
1d270227e4ad944f76be8838df644b20199be1e7,CVE-2020-5230,CWE-74,AV:N/AC:L/Au:N/C:N/I:P/A:N,repos/opencast/opencast,9/6/2013 20:25,https://github.com/opencast/opencast/commit/1d270227e4ad944f76be8838df644b20199be1e7
1d4e201c05fa67748862ca1ad834122b2131f715,CVE-2017-5647,CWE-200,AV:N/AC:L/Au:N/C:P/I:N/A:N,repos/apache/tomcat,11/19/2008 22:26,https://github.com/apache/tomcat/commit/1d4e201c05fa67748862ca1ad834122b2131f715
1d55d7a7b48962e4e9cd6603cf867b632c512c17,CVE-2020-2205,CWE-79,AV:N/AC:M/Au:N/C:N/I:P/A:N,repos/jenkinsci/vncrecorder-plugin,10/2/2014 11:02,https://github.com/jenkinsci/vncrecorder-plugin/commit/1d55d7a7b48962e4e9cd6603cf867b632c512c17
1d654a08cfafd919226b68869e008d4e17ad62b4,CVE-2019-17638,CWE-672,AV:N/AC:L/Au:N/C:P/I:P/A:P,repos/eclipse/jetty.project,8/24/2012 20:16,https://github.com/eclipse/jetty.project/commit/1d654a08cfafd919226b68869e008d4e17ad62b4
1d966cc1f9eb01b5e6f5e579a4e8ca2451312d25,CVE-2016-1000339,CWE-310,AV:N/AC:L/Au:N/C:P/I:N/A:N,repos/bcgit/bc-java,7/3/2015 14:49,https://github.com/bcgit/bc-java/commit/1d966cc1f9eb01b5e6f5e579a4e8ca2451312d25
1f7356b76d74f21f4fb82d56b93f0da984849bb0,CVE-2018-1999027,CWE-352,AV:N/AC:M/Au:N/C:P/I:P/A:P,repos/jenkinsci/saltstack-plugin,2/10/2016 13:28,https://github.com/jenkinsci/saltstack-plugin/commit/1f7356b76d74f21f4fb82d56b93f0da984849bb0
1f9b833c4df1c065f9e7d886caacbdb4a216953f,CVE-2015-5211,CWE-20,AV:N/AC:M/Au:N/C:C/I:C/A:C,repos/spring-projects/spring-framework,12/8/2013 1:25,https://github.com/spring-projects/spring-framework/commit/1f9b833c4df1c065f9e7d886caacbdb4a216953f
20c87e4c916c3d2d996d2221668ce60724a4b731,CVE-2016-1000340,CWE-19,AV:N/AC:L/Au:N/C:N/I:P/A:N,repos/bcgit/bc-java,2/26/2014 23:16,https://github.com/bcgit/bc-java/commit/20c87e4c916c3d2d996d2221668ce60724a4b731
20e26226107f3133c87d0f5c845e02f824823f69,CVE-2017-3159,CWE-502,AV:N/AC:L/Au:N/C:P/I:P/A:P,repos/apache/camel,12/9/2016 14:17,https://github.com/apache/camel/commit/20e26226107f3133c87d0f5c845e02f824823f69
2128c1e21e668b71167389d608855d908fd63782,CVE-2019-3772,CWE-611,AV:N/AC:L/Au:N/C:P/I:P/A:P,repos/spring-projects/spring-integration,7/6/2008 20:35,https://github.com/spring-projects/spring-integration/commit/2128c1e21e668b71167389d608855d908fd63782
2129ef7c44ca18a0744cf32097d3aac24f43bf9f,CVE-2016-1000339,CWE-310,AV:N/AC:L/Au:N/C:P/I:N/A:N,repos/bcgit/bc-java,9/3/2016 13:50,https://github.com/bcgit/bc-java/commit/2129ef7c44ca18a0744cf32097d3aac24f43bf9f
218178ca115ff5385884e5508c6a0cc64589e413,CVE-2018-8009,CWE-22,AV:N/AC:L/Au:S/C:P/I:P/A:P,repos/apache/hadoop,6/19/2013 17:39,https://github.com/apache/hadoop/commit/218178ca115ff5385884e5508c6a0cc64589e413
219b24ed48c2abdfdf41f9b9b6e3155c286879b9,CVE-2016-2141,CWE-264,AV:N/AC:L/Au:N/C:P/I:P/A:P,repos/belaban/JGroups,1/11/2006 17:55,https://github.com/belaban/JGroups/commit/219b24ed48c2abdfdf41f9b9b6e3155c286879b9
22c355bb4ffb500405499d189db30932ca5aac92,CVE-2018-8027,CWE-611,AV:N/AC:L/Au:N/C:P/I:P/A:P,repos/apache/camel,2/27/2017 8:11,https://github.com/apache/camel/commit/22c355bb4ffb500405499d189db30932ca5aac92
22d7e2a50233db41bdad7febfeca4c994edb78d8,CVE-2018-8034,CWE-295,AV:N/AC:L/Au:N/C:P/I:N/A:N,repos/apache/tomcat,3/26/2013 21:17,https://github.com/apache/tomcat/commit/22d7e2a50233db41bdad7febfeca4c994edb78d8
22fe7d31729838eafe9c56573cbd062a906af714,CVE-2020-1952,CWE-295,AV:N/AC:L/Au:N/C:P/I:P/A:P,repos/apache/incubator-iotdb,1/12/2019 0:37,https://github.com/apache/incubator-iotdb/commit/22fe7d31729838eafe9c56573cbd062a906af714
232557ff265b4cd82c2961a0d962822be45c78ca,CVE-2018-20437,CWE-22,AV:N/AC:L/Au:N/C:P/I:N/A:N,repos/wuyouzhuguli/FEBS-Shiro,8/24/2018 17:21,https://github.com/wuyouzhuguli/FEBS-Shiro/commit/232557ff265b4cd82c2961a0d962822be45c78ca
233727c1d05524a3dd4f231c569041e4f650e7e6,CVE-2017-14949,CWE-611,AV:N/AC:L/Au:N/C:P/I:N/A:N,repos/restlet/restlet-framework-java,3/4/2010 19:23,https://github.com/restlet/restlet-framework-java/commit/233727c1d05524a3dd4f231c569041e4f650e7e6
234952a516636af734a40180423cce352df903ec,CVE-2014-0193,CWE-399,AV:N/AC:L/Au:N/C:N/I:N/A:P,repos/netty/netty,10/16/2011 23:39,https://github.com/netty/netty/commit/234952a516636af734a40180423cce352df903ec
235036d2396ae45b6809b72a1983dee33b5ba326,CVE-2016-8749,CWE-502,AV:N/AC:L/Au:N/C:P/I:P/A:P,repos/apache/camel,12/14/2016 14:35,https://github.com/apache/camel/commit/235036d2396ae45b6809b72a1983dee33b5ba326
235f60fa6813c3d2abfd56ac601c103aaca918b4,CVE-2018-1321,CWE-20,AV:N/AC:L/Au:S/C:P/I:P/A:P,repos/apache/syncope,1/12/2015 17:31,https://github.com/apache/syncope/commit/235f60fa6813c3d2abfd56ac601c103aaca918b4
2364b4866cb2114e734a7a27a25780f5fb40a2c7,CVE-2016-3674,CWE-200,AV:N/AC:L/Au:N/C:P/I:N/A:N,repos/x-stream/xstream,10/6/2015 19:29,https://github.com/x-stream/xstream/commit/2364b4866cb2114e734a7a27a25780f5fb40a2c7
2382a0ad6ed4938176a48b09c43f002d4c217d9a,CVE-2012-0881,CWE-399,AV:N/AC:L/Au:N/C:N/I:N/A:C,repos/apache/xerces2-j,3/28/2004 4:05,https://github.com/apache/xerces2-j/commit/2382a0ad6ed4938176a48b09c43f002d4c217d9a
23a00c1cedaaa3d4b0b00ff8f1cdeece5053bc2c,CVE-2018-1000412,CWE-863,AV:N/AC:L/Au:S/C:P/I:N/A:N,repos/jenkinsci/jira-plugin,7/2/2018 18:20,https://github.com/jenkinsci/jira-plugin/commit/23a00c1cedaaa3d4b0b00ff8f1cdeece5053bc2c
23a52c17f1aeaadbdbc2d26f217d613a126e87f0,CVE-2018-1282,CWE-89,AV:N/AC:L/Au:N/C:P/I:P/A:P,repos/apache/hive,3/12/2013 18:22,https://github.com/apache/hive/commit/23a52c17f1aeaadbdbc2d26f217d613a126e87f0
23c625f282e46582401553bab6c7ad0168fc96a1,CVE-2019-14838,CWE-287,AV:N/AC:L/Au:S/C:N/I:P/A:N,repos/wildfly/wildfly-core,11/8/2017 13:49,https://github.com/wildfly/wildfly-core/commit/23c625f282e46582401553bab6c7ad0168fc96a1
2424cec7a099fe4392f052a754fadc28de9f8d86,CVE-2017-1000390,CWE-862,AV:N/AC:L/Au:S/C:N/I:P/A:N,repos/jenkinsci/tikal-multijob-plugin,7/8/2017 13:14,https://github.com/jenkinsci/tikal-multijob-plugin/commit/2424cec7a099fe4392f052a754fadc28de9f8d86
244e4dcd59eb9d6e1453e3ce66cee9d5de6bfc26,CVE-2017-2603,CWE-200,AV:N/AC:M/Au:S/C:P/I:N/A:N,repos/jenkinsci/jenkins,1/27/2014 18:34,https://github.com/jenkinsci/jenkins/commit/244e4dcd59eb9d6e1453e3ce66cee9d5de6bfc26
2493d3c2f1baa269935a50b001786f21e4769749,CVE-2017-8046,CWE-20,AV:N/AC:L/Au:N/C:P/I:P/A:P,repos/spring-projects/spring-data-rest,9/12/2016 11:02,https://github.com/spring-projects/spring-data-rest/commit/2493d3c2f1baa269935a50b001786f21e4769749
24babd6dd69a49a7f45aa4df2283fbe4996b30de,CVE-2013-4590,CWE-200,AV:N/AC:M/Au:N/C:P/I:N/A:N,repos/apache/tomcat,8/9/2013 6:21,https://github.com/apache/tomcat/commit/24babd6dd69a49a7f45aa4df2283fbe4996b30de
24dfc4b57cd4e95b185fbb094060bc6797c4d762,CVE-2018-8018,CWE-502,AV:N/AC:L/Au:N/C:P/I:P/A:P,repos/apache/ignite,7/9/2014 16:59,https://github.com/apache/ignite/commit/24dfc4b57cd4e95b185fbb094060bc6797c4d762
254c72352bc2ee23f4bba51d89d3e5daf49b0fd1,CVE-2017-8032,CWE-269,AV:N/AC:M/Au:S/C:P/I:P/A:P,repos/cloudfoundry/uaa,7/29/2015 6:41,https://github.com/cloudfoundry/uaa/commit/254c72352bc2ee23f4bba51d89d3e5daf49b0fd1
267622c645564bfa5ae82dc6b11d83b8797e119f,CVE-2016-8739,CWE-611,AV:N/AC:L/Au:N/C:C/I:N/A:N,repos/apache/cxf,11/22/2016 17:22,https://github.com/apache/cxf/commit/267622c645564bfa5ae82dc6b11d83b8797e119f
2677272f3bd59e0b10e56a0bf6700782b9d97d65,CVE-2013-4590,CWE-200,AV:N/AC:M/Au:N/C:P/I:N/A:N,repos/apache/tomcat,11/16/2013 22:47,https://github.com/apache/tomcat/commit/2677272f3bd59e0b10e56a0bf6700782b9d97d65
26e1feff9766e63e53cefb9d108b5274fcec9b37,CVE-2019-10392,CWE-78,AV:N/AC:L/Au:S/C:P/I:P/A:P,repos/jenkinsci/git-client-plugin,11/5/2013 22:50,https://github.com/jenkinsci/git-client-plugin/commit/26e1feff9766e63e53cefb9d108b5274fcec9b37
275c5e1df237808fe72b8d9933f826949d4b5781,CVE-2017-12610,CWE-287,AV:N/AC:M/Au:S/C:P/I:P/A:N,repos/apache/kafka,1/10/2017 8:05,https://github.com/apache/kafka/commit/275c5e1df237808fe72b8d9933f826949d4b5781
2787282ee781fdf043010cce640c9a31d49fffc0,CVE-2017-1000085,CWE-352,AV:N/AC:M/Au:N/C:P/I:N/A:N,repos/jenkinsci/subversion-plugin,10/21/2015 20:55,https://github.com/jenkinsci/subversion-plugin/commit/2787282ee781fdf043010cce640c9a31d49fffc0
27a2f69423fff47c3c14c81c33a55f75410336bc,CVE-2014-8122,CWE-362,AV:N/AC:M/Au:N/C:P/I:N/A:N,repos/weld/core,12/2/2013 14:58,https://github.com/weld/core/commit/27a2f69423fff47c3c14c81c33a55f75410336bc
27ac1263bf25a6af9175afe772416e39b1f51f6a,CVE-2014-0230,CWE-399,AV:N/AC:L/Au:N/C:N/I:N/A:C,repos/apache/tomcat,3/10/2014 11:27,https://github.com/apache/tomcat/commit/27ac1263bf25a6af9175afe772416e39b1f51f6a
27d0ff4011482a7a5eeda14a1c16647e72ac4671,CVE-2011-4905,CWE-399,AV:N/AC:L/Au:N/C:N/I:N/A:P,repos/apache/activemq,2/10/2011 11:02,https://github.com/apache/activemq/commit/27d0ff4011482a7a5eeda14a1c16647e72ac4671
28037fd0dfc99b90a4b87d1fe3b9a0bb5c57b1ac,CVE-2017-5647,CWE-200,AV:N/AC:L/Au:N/C:P/I:N/A:N,repos/apache/tomcat,4/11/2016 19:14,https://github.com/apache/tomcat/commit/28037fd0dfc99b90a4b87d1fe3b9a0bb5c57b1ac
2866f02f2efbc9a67ec5471ec532ea6583fc0c76,CVE-2018-1295,CWE-502,AV:N/AC:L/Au:N/C:P/I:P/A:P,repos/apache/ignite,3/4/2015 19:36,https://github.com/apache/ignite/commit/2866f02f2efbc9a67ec5471ec532ea6583fc0c76
291875a9af83f5e5ad8eeaafc2e83291cc5e9a3c,CVE-2011-0013,CWE-79,AV:N/AC:M/Au:N/C:N/I:P/A:N,repos/apache/tomcat,11/19/2010 12:55,https://github.com/apache/tomcat/commit/291875a9af83f5e5ad8eeaafc2e83291cc5e9a3c
2951c059eb68398d329bfe11f45c5eca5fe10c06,CVE-2018-1000110,CWE-863,AV:N/AC:L/Au:N/C:P/I:N/A:N,repos/jenkinsci/git-plugin,4/14/2011 11:51,https://github.com/jenkinsci/git-plugin/commit/2951c059eb68398d329bfe11f45c5eca5fe10c06
2956ccb307dd4b23b25c8ddeae8d7e7b301c6ff3,CVE-2019-10090,CWE-79,AV:N/AC:M/Au:N/C:N/I:P/A:N,repos/apache/jspwiki,5/28/2019 22:28,https://github.com/apache/jspwiki/commit/2956ccb307dd4b23b25c8ddeae8d7e7b301c6ff3
295fd55fca5e903e51ed1f1b911ea4e1000390d9,CVE-2014-0228,CWE-284,AV:N/AC:M/Au:S/C:P/I:N/A:N,repos/apache/hive,12/13/2013 0:12,https://github.com/apache/hive/commit/295fd55fca5e903e51ed1f1b911ea4e1000390d9
29b3649d5650991120a9f5e379e023d7ebb42839,CVE-2017-1000387,CWE-522,AV:L/AC:L/Au:N/C:P/I:N/A:N,repos/jenkinsci/build-publisher-plugin,10/10/2007 23:05,https://github.com/jenkinsci/build-publisher-plugin/commit/29b3649d5650991120a9f5e379e023d7ebb42839
29e7d5ca81de03cc9a55273ed71704d409d31425,CVE-2013-4521,CWE-502,AV:N/AC:L/Au:N/C:P/I:P/A:P,repos/nuxeo/richfaces,6/11/2013 20:02,https://github.com/nuxeo/richfaces/commit/29e7d5ca81de03cc9a55273ed71704d409d31425
2a260d96e9e905e7e574b8d92af8e2abd8ee4cc6,CVE-2013-4378,CWE-79,AV:N/AC:M/Au:N/C:N/I:P/A:N,repos/javamelody/javamelody,9/22/2009 19:02,https://github.com/javamelody/javamelody/commit/2a260d96e9e905e7e574b8d92af8e2abd8ee4cc6
2a943887b66e8dc88383d4cf8a30c09df3377859,CVE-2018-12536,CWE-200,AV:N/AC:L/Au:N/C:P/I:N/A:N,repos/eclipse/jetty.project,6/25/2014 6:53,https://github.com/eclipse/jetty.project/commit/2a943887b66e8dc88383d4cf8a30c09df3377859
2ae5522dde693550a5803412ca03bedc8b88336f,CVE-2016-6794,CWE-200,AV:N/AC:L/Au:N/C:P/I:N/A:N,repos/apache/tomcat,7/17/2015 7:02,https://github.com/apache/tomcat/commit/2ae5522dde693550a5803412ca03bedc8b88336f
2b008eacd31e1720794089226a12107a57efb969,CVE-2016-4464,CWE-284,AV:N/AC:L/Au:N/C:P/I:P/A:P,repos/apache/cxf-fediz,4/23/2015 12:11,https://github.com/apache/cxf-fediz/commit/2b008eacd31e1720794089226a12107a57efb969
2b1568bd72baf71254190b74dd1204d47f630e30,CVE-2016-3674,CWE-200,AV:N/AC:L/Au:N/C:P/I:N/A:N,repos/x-stream/xstream,9/30/2015 22:22,https://github.com/x-stream/xstream/commit/2b1568bd72baf71254190b74dd1204d47f630e30
2b73abcce03e5b44ce61061c59dccde513265848,CVE-2019-17554,CWE-611,AV:N/AC:M/Au:N/C:P/I:N/A:N,repos/apache/olingo-odata4,3/31/2015 10:55,https://github.com/apache/olingo-odata4/commit/2b73abcce03e5b44ce61061c59dccde513265848
2b7415c3b87aa98e07a7fad116d23b11edad5afd,CVE-2020-5242,CWE-863,AV:N/AC:M/Au:N/C:C/I:C/A:C,repos/openhab/openhab-addons,1/21/2019 18:53,https://github.com/openhab/openhab-addons/commit/2b7415c3b87aa98e07a7fad116d23b11edad5afd
