cwe_id,cve_id,lang,project,ref_link,vulnerability_classification
CWE-362,CVE-2013-3302,C,linux,https://github.com/torvalds/linux/commit/ea702b80e0bbb2448e201472127288beb82ca2fe,DoS 
,CVE-2013-3301,C,linux,https://github.com/torvalds/linux/commit/6a76f8c0ab19f215af2a3442870eeb5f0e81998d,DoS 
CWE-200,CVE-2013-3237,C,linux,https://github.com/torvalds/linux/commit/d5e0d0f607a7a029c6563a0470d88255c89a8d11,+Info 
CWE-200,CVE-2013-3236,C,linux,https://github.com/torvalds/linux/commit/680d04e0ba7e926233e3b9cee59125ce181f66ba,+Info 
CWE-200,CVE-2013-3235,C,linux,https://github.com/torvalds/linux/commit/60085c3d009b0df252547adb336d1ccca5ce52ec,+Info 
CWE-200,CVE-2013-3234,C,linux,https://github.com/torvalds/linux/commit/4a184233f21645cf0b719366210ed445d1024d72,+Info 
CWE-200,CVE-2013-3233,C,linux,https://github.com/torvalds/linux/commit/d26d6504f23e803824e8ebd14e52d4fc0a0b09cb,+Info 
CWE-200,CVE-2013-3232,C,linux,https://github.com/torvalds/linux/commit/3ce5efad47b62c57a4f5c54248347085a750ce0e,+Info 
CWE-200,CVE-2013-3231,C,linux,https://github.com/torvalds/linux/commit/c77a4b9cffb6215a15196ec499490d116dfad181,+Info 
CWE-200,CVE-2013-3230,C,linux,https://github.com/torvalds/linux/commit/b860d3cc62877fad02863e2a08efff69a19382d2,+Info 
CWE-200,CVE-2013-3229,C,linux,https://github.com/torvalds/linux/commit/a5598bd9c087dc0efc250a5221e5d0e6f584ee88,+Info 
CWE-200,CVE-2013-3228,C,linux,https://github.com/torvalds/linux/commit/5ae94c0d2f0bed41d6718be743985d61b7f5c47d,+Info 
CWE-200,CVE-2013-3227,C,linux,https://github.com/torvalds/linux/commit/2d6fbfe733f35c6b355c216644e08e149c61b271,+Info 
CWE-200,CVE-2013-3226,C,linux,https://github.com/torvalds/linux/commit/c8c499175f7d295ef867335bceb9a76a2c3cdc38,+Info 
CWE-200,CVE-2013-3225,C,linux,https://github.com/torvalds/linux/commit/e11e0455c0d7d3d62276a0c55d9dfbc16779d691,+Info 
CWE-200,CVE-2013-3224,C,linux,https://github.com/torvalds/linux/commit/4683f42fde3977bdb4e8a09622788cc8b5313778,+Info 
CWE-200,CVE-2013-3223,C,linux,https://github.com/torvalds/linux/commit/ef3313e84acbf349caecae942ab3ab731471f1a1,+Info 
CWE-200,CVE-2013-3222,C,linux,https://github.com/torvalds/linux/commit/9b3e617f3df53822345a8573b6d358f6b9e5ed87,+Info 
CWE-200,CVE-2013-3076,C,linux,https://github.com/torvalds/linux/commit/72a763d805a48ac8c0bf48fdb510e84c12de51fe,+Info 
CWE-264,CVE-2013-2930,C,linux,https://github.com/torvalds/linux/commit/12ae030d54ef250706da5642fc7697cc60ad0df7,
CWE-264,CVE-2013-2929,C,linux,https://github.com/torvalds/linux/commit/d049f74f2dbe71354d43d393ac3a188947811348,Bypass +Info 
CWE-119,CVE-2013-2850,C,linux,https://github.com/torvalds/linux/commit/cea4dcfdad926a27a18e188720efe0f2c9403456,DoS Exec Code Overflow Mem. Corr. 
,CVE-2013-2765,C++,ModSecurity,https://github.com/SpiderLabs/ModSecurity/commit/0840b13612a0b7ef1ce7441cf811dcfc6b463fba,DoS 
CWE-399,CVE-2013-2636,C,linux,https://github.com/torvalds/linux/commit/c085c49920b2f900ba716b4ca1c1a55ece9872cc,+Info 
CWE-399,CVE-2013-2635,C,linux,https://github.com/torvalds/linux/commit/84d73cd3fb142bf1298a8c13fd4ca50fd2432372,+Info 
CWE-399,CVE-2013-2634,C,linux,https://github.com/torvalds/linux/commit/29cd8ae0e1a39e239a3a7b67da1986add1199fc0,+Info 
CWE-189,CVE-2013-2596,C,linux,https://github.com/torvalds/linux/commit/fc9bbca8f650e5f738af8806317c0a041a48ae4a,Overflow +Priv 
CWE-310,CVE-2013-2548,C,linux,https://github.com/torvalds/linux/commit/9a5467bf7b6e9e02ec9c3da4e23747c05faeaac6,+Info 
CWE-119,CVE-2013-2237,C,linux,https://github.com/torvalds/linux/commit/85dfb745ee40232876663ae206cba35f24ab2a40,Overflow +Info 
CWE-119,CVE-2013-2234,C,linux,https://github.com/torvalds/linux/commit/a5cc68f3d63306d0d288f31edfc2ae6ef8ecd887,Overflow +Info 
CWE-20,CVE-2013-2232,C,linux,https://github.com/torvalds/linux/commit/a963a37d384d71ad43b3e9e79d68d42fbe0901f3,DoS 
CWE-119,CVE-2013-2223,C,ZRTPCPP,https://github.com/wernerd/ZRTPCPP/commit/4654f330317c9948bb61d138eb24d49690ca4637,DoS Overflow +Info 
CWE-119,CVE-2013-2220,C,php-radius,https://github.com/LawnGnome/php-radius/commit/13c149b051f82b709e8d7cc32111e84b49d57234,DoS Exec Code Overflow 
,CVE-2013-2206,C,linux,https://github.com/torvalds/linux/commit/f2815633504b442ca0b0605c16bf3d88a3a0fcea,DoS 
CWE-119,CVE-2013-2174,C,curl,https://github.com/bagder/curl/commit/192c4f788d48f82c03e9cef40013f34370e90737,DoS Exec Code Overflow 
CWE-20,CVE-2013-2146,C,linux,https://github.com/torvalds/linux/commit/f1923820c447e986a9da0fc6bf60c1dccdf0408e,DoS 
CWE-399,CVE-2013-2141,C,linux,https://github.com/torvalds/linux/commit/b9e146d8eb3b9ecae5086d373b50fa0c1f3e7f0f,+Info 
CWE-20,CVE-2013-2140,C,linux,https://github.com/torvalds/linux/commit/604c499cbbcc3d5fe5fb8d53306aa0fae1990109,DoS 
CWE-119,CVE-2013-2128,C,linux,https://github.com/torvalds/linux/commit/baff42ab1494528907bf4d5870359e31711746ae,DoS Overflow 
CWE-119,CVE-2013-2127,C++,LibRaw,https://github.com/LibRaw/LibRaw/commit/2f912f5b33582961b1cdbd9fd828589f8b78f21d,DoS Exec Code Overflow 
CWE-399,CVE-2013-2126,C++,LibRaw,https://github.com/LibRaw/LibRaw/commit/19ffddb0fe1a4ffdb459b797ffcf7f490d28b5a6,DoS Exec Code 
CWE-189,CVE-2013-2094,C,linux,https://github.com/torvalds/linux/commit/8176cced706b5e5d15887584150764894e94e02f,+Priv 
CWE-200,CVE-2013-2061,C,openvpn,https://github.com/OpenVPN/openvpn/commit/11d21349a4e7e38a025849479b36ace7c2eec2ee,+Info 
CWE-119,CVE-2013-2058,C,linux,https://github.com/torvalds/linux/commit/929473ea05db455ad88cdc081f2adc556b8dc48f,DoS Overflow 
CWE-119,CVE-2013-2021,C++,clamav-devel,https://github.com/vrtadmin/clamav-devel/commit/24ff855c82d3f5c62bc5788a5776cefbffce2971,DoS Overflow 
CWE-189,CVE-2013-2020,C++,clamav-devel,https://github.com/vrtadmin/clamav-devel/commit/270e368b99e93aa5447d46c797c92c3f9f39f375,DoS 
CWE-399,CVE-2013-2017,C,linux,https://github.com/torvalds/linux/commit/6ec82562ffc6f297d0de36d65776cff8e5704867,DoS 
CWE-399,CVE-2013-2015,C,linux,https://github.com/torvalds/linux/commit/0e9a9a1ad619e7e987815d20262d36a2f95717ca,DoS 
CWE-264,CVE-2013-1979,C,linux,https://github.com/torvalds/linux/commit/83f1b4ba917db5dc5a061a44b3403ddb6e783494,+Priv 
CWE-264,CVE-2013-1959,C,linux,https://github.com/torvalds/linux/commit/6708075f104c3c9b04b23336bb0366ca30c3931b,+Priv 
CWE-264,CVE-2013-1958,C,linux,https://github.com/torvalds/linux/commit/92f28d973cce45ef5823209aab3138eb45d8b349,Bypass 
CWE-264,CVE-2013-1957,C,linux,https://github.com/torvalds/linux/commit/132c94e31b8bca8ea921f9f96a57d684fa4ae0a9,Bypass 
CWE-264,CVE-2013-1956,C,linux,https://github.com/torvalds/linux/commit/3151527ee007b73a0ebd296010f1c0454a919c7d,Bypass 
CWE-200,CVE-2013-1944,C,curl,https://github.com/bagder/curl/commit/2eb8dcf26cb37f09cffe26909a646e702dbcab66,+Info 
CWE-20,CVE-2013-1943,C,linux,https://github.com/torvalds/linux/commit/fa3d315a4ce2c0891cdde262562e710d95fba19e,+Priv +Info 
CWE-119,CVE-2013-1929,C,linux,https://github.com/torvalds/linux/commit/715230a44310a8cf66fbfb5a46f9a62a9b2de424,DoS Exec Code Overflow 
CWE-200,CVE-2013-1928,C,linux,https://github.com/torvalds/linux/commit/12176503366885edd542389eed3aaf94be163fdb,+Info 
CWE-20,CVE-2013-1915,C++,ModSecurity,https://github.com/SpiderLabs/ModSecurity/commit/d4d80b38aa85eccb26e3c61b04d16e8ca5de76fe,DoS 
CWE-119,CVE-2013-1860,C,linux,https://github.com/torvalds/linux/commit/c0f5ecee4e741667b2493c742b60b6218d40b3aa,DoS Exec Code Overflow 
CWE-264,CVE-2013-1858,C,linux,https://github.com/torvalds/linux/commit/e66eded8309ebf679d3d3c1f5820d1f2ca332c71,+Priv 
CWE-20,CVE-2013-1848,C,linux,https://github.com/torvalds/linux/commit/8d0c2d10dd72c5292eda7a06231056a4c972e4cc,+Priv 
CWE-20,CVE-2013-1828,C,linux,https://github.com/torvalds/linux/commit/726bc6b092da4c093eb74d13c07184b18c1af0f1,+Priv 
,CVE-2013-1827,C,linux,https://github.com/torvalds/linux/commit/276bdb82dedb290511467a5a4fdbe9f0b52dce6f,DoS +Priv 
,CVE-2013-1826,C,linux,https://github.com/torvalds/linux/commit/864745d291b5ba80ea0bd0edcbe67273de368836,DoS +Priv 
CWE-20,CVE-2013-1819,C,linux,https://github.com/torvalds/linux/commit/eb178619f930fa2ba2348de332a1ff1c66a31424,DoS 
CWE-20,CVE-2013-1798,C,linux,https://github.com/torvalds/linux/commit/a2c118bfab8bc6b8bb213abfc35201e441693d55,DoS +Info 
CWE-399,CVE-2013-1797,C,linux,https://github.com/torvalds/linux/commit/0b79459b482e85cb7426aa7da683a9f2c97aeae1,DoS Mem. Corr. 
CWE-119,CVE-2013-1796,C,linux,https://github.com/torvalds/linux/commit/c300aa64ddf57d9c5d9c898a64b36877345dd4a9,DoS Overflow Mem. Corr. 
CWE-362,CVE-2013-1792,C,linux,https://github.com/torvalds/linux/commit/0da9dfdd2cd9889201bc6f6f43580c99165cd087,DoS 
CWE-264,CVE-2013-1774,C,linux,https://github.com/torvalds/linux/commit/1ee0a224bc9aad1de496c795f96bc6ba2c394811,DoS 
CWE-119,CVE-2013-1773,C,linux,https://github.com/torvalds/linux/commit/0720a06a7518c9d0c0125bd5d1f3b6264c55c3dd,DoS Overflow +Priv 
CWE-119,CVE-2013-1772,C,linux,https://github.com/torvalds/linux/commit/ce0030c00f95cf9110d9cdcd41e901e1fb814417,DoS Overflow 
CWE-399,CVE-2013-1767,C,linux,https://github.com/torvalds/linux/commit/5f00110f7273f9ff04ac69a5f85bb535a4fd0987,DoS +Priv 
CWE-20,CVE-2013-1763,C,linux,https://github.com/torvalds/linux/commit/6e601a53566d84e1ffd25e7b6fe0b6894ffd79c0,+Priv 
,CVE-2013-1439,C++,LibRaw,https://github.com/LibRaw/LibRaw/commit/11909cc59e712e09b508dda729b99aeaac2b29ad,DoS 
CWE-119,CVE-2013-1428,C,tinc,https://github.com/gsliepen/tinc/commit/17a33dfd95b1a29e90db76414eb9622df9632320,DoS Exec Code Overflow 
CWE-20,CVE-2013-1417,C,krb5,https://github.com/krb5/krb5/commit/4c023ba43c16396f0d199e2df1cfa59b88b62acc,DoS 
CWE-119,CVE-2013-1416,C,krb5,https://github.com/krb5/krb5/commit/8ee70ec63931d1e38567905387ab9b1d45734d81,DoS Overflow 
,CVE-2013-1415,C,krb5,https://github.com/krb5/krb5/commit/f249555301940c6df3a2cdda13b56b5674eebc2e,DoS 
CWE-264,CVE-2013-0914,C,linux,https://github.com/torvalds/linux/commit/2ca39528c01a933f6689cd6505ce65bd6d68a530,Bypass 
CWE-362,CVE-2013-0871,C,linux,https://github.com/torvalds/linux/commit/9899d11f654474d2d54ea52ceaa2a1f4db3abd68,+Priv 
CWE-200,CVE-2013-0349,C,linux,https://github.com/torvalds/linux/commit/0a9ab9bdb3e891762553f667066190c1d22ad62b,+Info 
,CVE-2013-0313,C,linux,https://github.com/torvalds/linux/commit/a67adb997419fb53540d4a4f79c6471c60bc69b6,DoS 
,CVE-2013-0311,C,linux,https://github.com/torvalds/linux/commit/bd97120fc3d1a11f3124c7c9ba1d91f51829eb85,
CWE-119,CVE-2013-0310,C,linux,https://github.com/torvalds/linux/commit/89d7ae34cdda4195809a5a987f697a517a2a3177,DoS Overflow 
CWE-119,CVE-2013-0309,C,linux,https://github.com/torvalds/linux/commit/027ef6c87853b0a9df53175063028edb4950d476,DoS Overflow 
CWE-20,CVE-2013-0290,C,linux,https://github.com/torvalds/linux/commit/77c1090f94d1b0b5186fb13a1b71b47b1343f87f,DoS 
CWE-399,CVE-2013-0281,C,pacemaker,https://github.com/ClusterLabs/pacemaker/commit/564f7cc2a51dcd2f28ab12a13394f31be5aa3c93,DoS 
CWE-264,CVE-2013-0268,C,linux,https://github.com/torvalds/linux/commit/c903f0456bc69176912dee6dd25c6a66ee1aed00,Bypass 
CWE-189,CVE-2013-0228,C,linux,https://github.com/torvalds/linux/commit/13d2b4d11d69a92574a55bfd985cfb0ca77aebdc,+Priv 
CWE-399,CVE-2013-0217,C,linux,https://github.com/torvalds/linux/commit/7d5145d8eb2b9791533ffe4dc003b129b9696c48,DoS 
CWE-20,CVE-2013-0216,C,linux,https://github.com/torvalds/linux/commit/48856286b64e4b66ec62b94e504d0b29c1ade664,DoS 
CWE-189,CVE-2013-0211,C,libarchive,https://github.com/libarchive/libarchive/commit/22531545514043e04633e1c015c7540b9de9dbe4,DoS Overflow 
CWE-200,CVE-2012-6549,C,linux,https://github.com/torvalds/linux/commit/fe685aabf7c8c9f138e5ea900954d295bf229175,+Info 
CWE-200,CVE-2012-6548,C,linux,https://github.com/torvalds/linux/commit/0143fc5e9f6f5aad4764801015bc8d4b4a278200,+Info 
CWE-200,CVE-2012-6547,C,linux,https://github.com/torvalds/linux/commit/a117dacde0288f3ec60b6e5bcedae8fa37ee0dfc,+Info 
CWE-200,CVE-2012-6546,C,linux,https://github.com/torvalds/linux/commit/e862f1a9b7df4e8196ebec45ac62295138aa3fc2,+Info 
CWE-200,CVE-2012-6545,C,linux,https://github.com/torvalds/linux/commit/9344a972961d1a6d2c04d9008b13617bcb6ec2ef,+Info 
CWE-200,CVE-2012-6544,C,linux,https://github.com/torvalds/linux/commit/e15ca9a0ef9a86f0477530b0f44a725d67f889ee,+Info 
CWE-200,CVE-2012-6543,C,linux,https://github.com/torvalds/linux/commit/04d4fbca1017c11381e7d82acea21dd741e748bc,+Info 
CWE-200,CVE-2012-6542,C,linux,https://github.com/torvalds/linux/commit/3592aaeb80290bda0f2cf0b5456c97bfc638b192,+Info 
CWE-200,CVE-2012-6541,C,linux,https://github.com/torvalds/linux/commit/7b07f8eb75aa3097cdfd4f6eac3da49db787381d,+Info 
CWE-200,CVE-2012-6540,C,linux,https://github.com/torvalds/linux/commit/2d8a041b7bfe1097af21441cb77d6af95f4f4680,+Info 
CWE-200,CVE-2012-6539,C,linux,https://github.com/torvalds/linux/commit/43da5f2e0d0c69ded3d51907d9552310a6b545e8,+Info 
CWE-200,CVE-2012-6538,C,linux,https://github.com/torvalds/linux/commit/4c87308bdea31a7b4828a51f6156e6f721a1fcc9,+Info 
CWE-200,CVE-2012-6537,C,linux,https://github.com/torvalds/linux/commit/f778a636713a435d3a922c60b1622a91136560c1,+Info 
CWE-200,CVE-2012-6536,C,linux,https://github.com/torvalds/linux/commit/ecd7918745234e423dd87fcc0c077da557909720,+Info 
CWE-310,CVE-2012-5375,C,linux,https://github.com/torvalds/linux/commit/9c52057c698fb96f8f07e7a4bcf4801a092bda89,DoS 
CWE-200,CVE-2012-4530,C,linux,https://github.com/torvalds/linux/commit/b66c5984017533316fd1951770302649baf1aa33,+Info 
CWE-119,CVE-2012-3364,C,linux,https://github.com/torvalds/linux/commit/67de956ff5dc1d4f321e16cfbd63f5be3b691b43,DoS Exec Code Overflow 
CWE-119,CVE-2012-2119,C,linux,https://github.com/torvalds/linux/commit/b92946e2919134ebe2a4083e4302236295ea2a73,DoS Overflow 
,CVE-2012-1016,C,krb5,https://github.com/krb5/krb5/commit/db64ca25d661a47b996b4e2645998b5d7f0eb52c,DoS 
CWE-119,CVE-2011-4604,C,linux,https://github.com/torvalds/linux/commit/b5a1eeef04cc7859f34dec9b72ea1b28e4aba07c,DoS Overflow Mem. Corr. 
CWE-362,CVE-2011-4348,C,linux,https://github.com/torvalds/linux/commit/ae53b5bd77719fed58086c5be60ce4f22bffe1c6,DoS 
CWE-264,CVE-2011-4347,C,linux,https://github.com/torvalds/linux/commit/c4e7f9022e506c6635a5037713c37118e23193e4,DoS 
CWE-119,CVE-2011-4098,C,linux,https://github.com/torvalds/linux/commit/64dd153c83743af81f20924c6343652d731eeecb,DoS Overflow 
CWE-399,CVE-2011-4087,C,linux,https://github.com/torvalds/linux/commit/f8e9881c2aef1e982e5abc25c046820cd0b7cf64,DoS 
,CVE-2011-3638,C,linux,https://github.com/torvalds/linux/commit/667eff35a1f56fa74ce98a0c7c29a40adc1ba4e3,DoS 
CWE-20,CVE-2011-3619,C,linux,https://github.com/torvalds/linux/commit/a5b2c5b2ad5853591a6cac6134cd0f599a720865,DoS 
,CVE-2011-2905,C,linux,https://github.com/torvalds/linux/commit/aba8d056078e47350d85b06a9cabd5afcc4b72ea,
CWE-399,CVE-2011-2491,C,linux,https://github.com/torvalds/linux/commit/0b760113a3a155269a3fba93a409c640031dd68f,DoS 
,CVE-2011-2482,C,linux,https://github.com/torvalds/linux/commit/ea2bc483ff5caada7c4aa0d5fbf87d3a6590273d,DoS 
CWE-399,CVE-2011-2479,C,linux,https://github.com/torvalds/linux/commit/78f11a255749d09025f54d4e2df4fbcb031530e2,DoS 
CWE-264,CVE-2011-1585,C,linux,https://github.com/torvalds/linux/commit/4ff67b720c02c36e54d55b88c2931879b7db1cd2,Bypass 
,CVE-2011-1182,C,linux,https://github.com/torvalds/linux/commit/da48524eb20662618854bb3df2db01fc65f3070c,
CWE-119,CVE-2011-1180,C,linux,https://github.com/torvalds/linux/commit/d370af0ef7951188daeb15bae75db7ba57c67846,DoS Overflow Mem. Corr. 
CWE-264,CVE-2011-1019,C,linux,https://github.com/torvalds/linux/commit/8909c9ad8ff03611c9c96c9a92656213e4bb495b,Bypass 
CWE-20,CVE-2002-2443,C,krb5,https://github.com/krb5/krb5/commit/cf1a0c411b2668c57c41e9c4efd15ba17b6b322c,DoS 
CWE-399,CVE-2014-9420,C,linux,https://github.com/torvalds/linux/commit/f54e18f1b831c92f6512d2eedb224cd63d607d3d,DoS 
CWE-200,CVE-2014-9419,C,linux,https://github.com/torvalds/linux/commit/f647d7c155f069c1a068030255c300663516420e,Bypass +Info 
CWE-20,CVE-2014-9351,C++,teeworlds,https://github.com/teeworlds/teeworlds/commit/a766cb44bcffcdb0b88e776d01c5ee1323d44f85,DoS 
CWE-264,CVE-2014-9322,C,linux,https://github.com/torvalds/linux/commit/6f442be2fb22be02cafa606f1769fa1e6f894441,+Priv 
CWE-134,CVE-2014-9157,C,graphviz,https://github.com/ellson/graphviz/commit/99eda421f7ddc27b14e4ac1d2126e5fe41719081,
CWE-119,CVE-2014-9140,C,tcpdump,https://github.com/the-tcpdump-group/tcpdump/commit/0f95d441e4b5d7512cc5c326c8668a120e048eda,DoS Overflow 
CWE-119,CVE-2014-9050,C++,clamav-devel,https://github.com/vrtadmin/clamav-devel/commit/fc3794a54d2affe5770c1f876484a871c783e91e,DoS Overflow 
CWE-119,CVE-2014-8884,C,linux,https://github.com/torvalds/linux/commit/f2e323ec96077642d397bb1c355def536d489d16,DoS Overflow +Priv 
CWE-200,CVE-2014-8709,C,linux,https://github.com/torvalds/linux/commit/338f977f4eb441e69bb9a46eaa0ac715c931a67f,+Info 
CWE-399,CVE-2014-8567,C,mod_auth_mellon,https://github.com/UNINETT/mod_auth_mellon/commit/0f5b4fd860fa7e3a6c47201637aab05395f32647,DoS 
CWE-119,CVE-2014-8509,C++,bootstrap-dht,https://github.com/bittorrent/bootstrap-dht/commit/bbc0b7191e3f48461ca6e5b1b34bdf4b3f1e79a9,Exec Code Overflow 
CWE-125,CVE-2014-8483,C++,quassel,https://github.com/quassel/quassel/commit/8b5ecd226f9208af3074b33d3b7cf5e14f55b138,DoS 
CWE-399,CVE-2014-8481,C,linux,https://github.com/torvalds/linux/commit/a430c9166312e1aa3d80bce32374233bdbfeba32,DoS 
CWE-399,CVE-2014-8480,C,linux,https://github.com/torvalds/linux/commit/3f6f1480d86bf9fc16c160d803ab1d006e3058d5,DoS 
,CVE-2014-8399,C,systemd-shim,https://github.com/desrt/systemd-shim/commit/d2e91c118f6128875274a638007702d1cc665893,DoS 
CWE-189,CVE-2014-8369,C,linux,https://github.com/torvalds/linux/commit/3d32e4dbe71374a6780eaf51d719d76f9a9bf22f,DoS 
CWE-264,CVE-2014-8133,C,linux,https://github.com/torvalds/linux/commit/41bdc78544b8a93a9c6814b8bbbfef966272abbe,Bypass 
CWE-399,CVE-2014-8117,C,file,https://github.com/file/file/commit/6f737ddfadb596d7d4a993f7ed2141ffd664a81c,DoS 
CWE-399,CVE-2014-8116,C,file,https://github.com/file/file/commit/d7cdad007c507e6c79f51f058dd77fab70ceb9f6,DoS 
CWE-264,CVE-2014-8109,C,httpd,https://github.com/apache/httpd/commit/3f1693d558d0758f829c8b53993f1749ddf6ffcb,Bypass 
CWE-17,CVE-2014-7843,C,linux,https://github.com/torvalds/linux/commit/97fc15436b36ee3956efad83e22a557991f7d19d,DoS 
CWE-362,CVE-2014-7842,C,linux,https://github.com/torvalds/linux/commit/a2b9e6c1a35afcc0973acb72e591c714e78885ff,DoS 
CWE-399,CVE-2014-7841,C,linux,https://github.com/torvalds/linux/commit/e40607cbe270a9e8360907cb1e62ddf0736e4864,DoS 
CWE-264,CVE-2014-7826,C,linux,https://github.com/torvalds/linux/commit/086ba77a6db00ed858ff07451bedee197df868c9,DoS +Priv 
CWE-200,CVE-2014-7284,C,linux,https://github.com/torvalds/linux/commit/3d4405226d27b3a215e4d03cfa51f536244e5de7,+Info 
CWE-399,CVE-2014-7283,C,linux,https://github.com/torvalds/linux/commit/c88547a8119e3b581318ab65e9b72f27f23e641d,DoS 
CWE-399,CVE-2014-7145,C,linux,https://github.com/torvalds/linux/commit/18f39e7be0121317550d03e267e3ebd4dbfbb3ce,DoS 
CWE-399,CVE-2014-6418,C,linux,https://github.com/torvalds/linux/commit/c27a3e4d667fdcad3db7b104f75659478e0c68d8,DoS 
CWE-399,CVE-2014-6410,C,linux,https://github.com/torvalds/linux/commit/c03aa9f6e1f938618e6db2e23afef0574efeeb65,DoS 
CWE-119,CVE-2014-6396,C,ettercap,https://github.com/Ettercap/ettercap/commit/e3abe7d7585ecc420a7cab73313216613aadad5a,DoS Exec Code Overflow 
CWE-200,CVE-2014-6229,C++,hhvm,https://github.com/facebook/hhvm/commit/7135ec229882370a00411aa50030eada6034cc1b,+Info 
CWE-189,CVE-2014-6228,C++,hhvm,https://github.com/facebook/hhvm/commit/1f91e076a585118495b976a413c1df40f6fd3d41,DoS Overflow 
CWE-20,CVE-2014-5472,C,linux,https://github.com/torvalds/linux/commit/410dd3cf4c9b36f27ed4542ee18b1af5e68645a4,DoS 
CWE-310,CVE-2014-5386,C++,hhvm,https://github.com/facebook/hhvm/commit/ab6fdeb84fb090b48606b6f7933028cfe7bf3a5e,
,CVE-2014-5354,C,krb5,https://github.com/krb5/krb5/commit/04038bf3633c4b909b5ded3072dc88c8c419bf16,DoS 
,CVE-2014-5353,C,krb5,https://github.com/krb5/krb5/commit/d1f707024f1d0af6e54a18885322d70fa15ec4d3,DoS 
CWE-255,CVE-2014-5351,C,krb5,https://github.com/krb5/krb5/commit/af0ed4df4dfae762ab5fb605f5a0c8f59cb4f6ca,
CWE-20,CVE-2014-5336,C,monkey,https://github.com/monkey/monkey/commit/b2d0e6f92310bb14a15aa2f8e96e1fb5379776dd,DoS 
CWE-264,CVE-2014-5207,C,linux,https://github.com/torvalds/linux/commit/9566d6742852c527bf5af38af5cbb878dad75705,DoS +Priv 
CWE-264,CVE-2014-5206,C,linux,https://github.com/torvalds/linux/commit/a6138db815df5ee542d848318e5dae681590fccd,Bypass 
,CVE-2014-5077,C,linux,https://github.com/torvalds/linux/commit/1be9a950c646c9092fb3618197f7b6bfb50e82aa,DoS 
CWE-59,CVE-2014-5045,C,linux,https://github.com/torvalds/linux/commit/295dc39d941dc2ae53d5c170365af4c9d5c16212,DoS 
CWE-264,CVE-2014-4943,C,linux,https://github.com/torvalds/linux/commit/3cf521f7dc87c031617fd47e4b7aa2593c2f3daf,+Priv 
CWE-362,CVE-2014-4699,C,linux,https://github.com/torvalds/linux/commit/b9cd18de4db3c9ffa7e17b0dc0ca99ed5aa4d43a,DoS +Priv 
CWE-287,CVE-2014-4668,C,webserver,https://github.com/cherokee/webserver/commit/fbda667221c51f0aa476a02366e0cf66cb012f88,Bypass 
CWE-20,CVE-2014-4667,C,linux,https://github.com/torvalds/linux/commit/d3217b15a19a4779c39b212358a5c71d725822ee,DoS 
CWE-189,CVE-2014-4656,C,linux,https://github.com/torvalds/linux/commit/ac902c112d90a89e59916f751c2745f4dbdbb4bd,DoS Overflow 
CWE-189,CVE-2014-4655,C,linux,https://github.com/torvalds/linux/commit/82262a46627bebb0febcc26664746c25cef08563,DoS Overflow Bypass 
,CVE-2014-4653,C,linux,https://github.com/torvalds/linux/commit/fd9f26e4eca5d08a27d12c0933fceef76ed9663d,DoS +Info 
CWE-362,CVE-2014-4652,C,linux,https://github.com/torvalds/linux/commit/07f4d9d74a04aa7c72c5dae0ef97565f28f17b92,+Info 
CWE-20,CVE-2014-4611,C,linux,https://github.com/torvalds/linux/commit/206204a1162b995e2185275167b22468c00d6b36,DoS Overflow Mem. Corr. 
CWE-119,CVE-2014-4608,C,linux,https://github.com/torvalds/linux/commit/206a81c18401c0cde6e579164f752c4b147324ce,DoS Overflow Mem. Corr. 
CWE-20,CVE-2014-4503,C,sgminer,https://github.com/sgminer-dev/sgminer/commit/910c36089940e81fb85c65b8e63dcd2fac71470c,DoS 
CWE-119,CVE-2014-4502,C,cgminer,https://github.com/ckolivas/cgminer/commit/e1c5050734123973b99d181c45e74b2cbb00272e,Overflow 
